anchor_stamp_s,scene_stamp_s,sync_dt_ms,label_mode,prompt,label_waypoints_json,wp0_x,wp0_y,wp0_z,wp1_x,wp1_y,wp1_z,wp2_x,wp2_y,wp2_z,wp3_x,wp3_y,wp3_z,wp4_x,wp4_y,wp4_z,teacher_model,teacher_prompt_file,teacher_response_json,teacher_waypoints_json,teacher_plan_trace_json
1773767482.962006569,1773767482.962006569,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (-0.02, 0.01, -2.16) m.
- Current velocity is (-0.00, -0.00, -0.00) m/s (speed 0.00 m/s).
- Goal position NED is (0.00, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (0.02, 28.99, -0.34) m with distance 28.99 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 11. Nearest depth obstacle in NED is at (-0.36, 4.15, -2.13) m, relative vector (-0.35, 4.15, 0.03) m, distance 4.16 m.
- Depth validity fraction is 0.61. Global nearest obstacle distance is 4.02 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.37, 4.37, 4.02, 4.38, 4.38] m.
- Nearest obstacle sector is center at 4.02 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":0.0,""y"":0.5},{""x"":0.0,""y"":1.0},{""x"":0.0,""y"":1.5},{""x"":0.0,""y"":2.0},{""x"":0.0,""y"":2.5}],""reasoning"":""Progressing straight ahead.""}",0.19444444444444442,0.4444444444444444,-2.5,0.38888888888888884,0.8888888888888888,-2.5,0.5833333333333333,1.3333333333333333,-2.5,0.7777777777777777,1.7777777777777777,-2.5,0.9722222222222223,2.2222222222222223,-2.5,gpt-4o-mini,/home/prachit/Desktop/vlm-conformal/px4_ws/src/llm_drone/config/variant_X.txt,"{""waypoints"":[{""x"":0.0,""y"":0.5},{""x"":0.0,""y"":1.0},{""x"":0.0,""y"":1.5},{""x"":0.0,""y"":2.0},{""x"":0.0,""y"":2.5}],""plan_trace"":{""what_it_saw"":""Center corridor is clear, safe to move forward."",""reasoning"":""Progressing straight ahead.""}}","[{""x"":0.0,""y"":0.5},{""x"":0.0,""y"":1.0},{""x"":0.0,""y"":1.5},{""x"":0.0,""y"":2.0},{""x"":0.0,""y"":2.5}]","{""what_it_saw"":""Center corridor is clear, safe to move forward."",""reasoning"":""Progressing straight ahead.""}"
1773767486.617208004,1773767486.617208004,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (0.14, 0.21, -2.37) m.
- Current velocity is (0.02, 0.06, -0.05) m/s (speed 0.08 m/s).
- Goal position NED is (0.00, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (-0.14, 28.79, -0.13) m with distance 28.80 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 18. Nearest depth obstacle in NED is at (-0.11, 4.18, -2.30) m, relative vector (-0.25, 3.97, 0.07) m, distance 3.98 m.
- Depth validity fraction is 0.60. Global nearest obstacle distance is 3.84 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.66, 4.66, 3.84, 4.66, 4.66] m.
- Nearest obstacle sector is center at 3.84 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":0.14,""y"":0.21},{""x"":0.14,""y"":0.71},{""x"":0.14,""y"":1.21},{""x"":0.14,""y"":1.71},{""x"":0.14,""y"":2.21}],""reasoning"":""Progressing straight ahead.""}",0.38888888888888884,0.8888888888888888,-2.5,0.5833333333333333,1.3333333333333333,-2.5,0.7777777777777777,1.7777777777777777,-2.5,0.9722222222222223,2.2222222222222223,-2.5,1.1666666666666665,2.6666666666666665,-2.5,gpt-4o-mini,/home/prachit/Desktop/vlm-conformal/px4_ws/src/llm_drone/config/variant_X.txt,"{""waypoints"":[{""x"":0.14,""y"":0.21},{""x"":0.14,""y"":0.71},{""x"":0.14,""y"":1.21},{""x"":0.14,""y"":1.71},{""x"":0.14,""y"":2.21}],""plan_trace"":{""what_it_saw"":""Center sector is clear, safe to move forward."",""reasoning"":""Progressing straight ahead.""}}","[{""x"":0.14,""y"":0.21},{""x"":0.14,""y"":0.71},{""x"":0.14,""y"":1.21},{""x"":0.14,""y"":1.71},{""x"":0.14,""y"":2.21}]","{""what_it_saw"":""Center sector is clear, safe to move forward."",""reasoning"":""Progressing straight ahead.""}"
1773767492.535032272,1773767492.535032272,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (0.27, 0.68, -2.45) m.
- Current velocity is (0.03, 0.07, -0.00) m/s (speed 0.08 m/s).
- Goal position NED is (0.00, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (-0.27, 28.32, -0.05) m with distance 28.32 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 13. Nearest depth obstacle in NED is at (0.34, 4.19, -2.65) m, relative vector (0.07, 3.51, -0.20) m, distance 3.52 m.
- Depth validity fraction is 0.59. Global nearest obstacle distance is 3.36 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [4.86, 4.86, 3.36, 3.44, 4.87] m.
- Nearest obstacle sector is center at 3.36 m and clearance status is clear.
- Lateral planning hint: left side is clearer.","{""waypoints"":[{""x"":0.22,""y"":1.18},{""x"":0.17,""y"":1.68},{""x"":0.12,""y"":2.18},{""x"":0.07,""y"":2.68},{""x"":0.02,""y"":3.18}],""reasoning"":""Safe path to the left.""}",0.5833333333333333,1.3333333333333333,-2.5,0.7777777777777777,1.7777777777777777,-2.5,0.9722222222222223,2.2222222222222223,-2.5,1.1666666666666665,2.6666666666666665,-2.5,1.3611111111111112,3.111111111111111,-2.5,gpt-4o-mini,/home/prachit/Desktop/vlm-conformal/px4_ws/src/llm_drone/config/variant_X.txt,"{""waypoints"":[{""x"":0.22,""y"":1.18},{""x"":0.17,""y"":1.68},{""x"":0.12,""y"":2.18},{""x"":0.07,""y"":2.68},{""x"":0.02,""y"":3.18}],""plan_trace"":{""what_it_saw"":""Left side is clearer, moving safely."",""reasoning"":""Safe path to the left.""}}","[{""x"":0.22,""y"":1.18},{""x"":0.17,""y"":1.68},{""x"":0.12,""y"":2.18},{""x"":0.07,""y"":2.68},{""x"":0.02,""y"":3.18}]","{""what_it_saw"":""Left side is clearer, moving safely."",""reasoning"":""Safe path to the left.""}"
1773767498.319789410,1773767498.319789410,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (0.50, 1.11, -2.49) m.
- Current velocity is (0.03, 0.06, -0.00) m/s (speed 0.06 m/s).
- Goal position NED is (0.00, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (-0.50, 27.89, -0.01) m with distance 27.89 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 17. Nearest depth obstacle in NED is at (0.76, 4.20, -2.44) m, relative vector (0.26, 3.09, 0.05) m, distance 3.10 m.
- Depth validity fraction is 0.59. Global nearest obstacle distance is 2.92 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [5.01, 5.01, 2.95, 2.92, 5.00] m.
- Nearest obstacle sector is right at 2.92 m and clearance status is caution.
- Lateral planning hint: left side is clearer.","{""waypoints"":[{""x"":0.5,""y"":1.61},{""x"":0.5,""y"":2.11},{""x"":0.5,""y"":2.61},{""x"":0.5,""y"":3.11},{""x"":0.5,""y"":3.61}],""reasoning"":""Move left for safety.""}",0.7777777777777777,1.7777777777777777,-2.5,0.9722222222222223,2.2222222222222223,-2.5,1.1666666666666665,2.6666666666666665,-2.5,1.3611111111111112,3.111111111111111,-2.5,1.5555555555555554,3.5555555555555554,-2.5,gpt-4o-mini,/home/prachit/Desktop/vlm-conformal/px4_ws/src/llm_drone/config/variant_X.txt,"{""waypoints"":[{""x"":0.5,""y"":1.61},{""x"":0.5,""y"":2.11},{""x"":0.5,""y"":2.61},{""x"":0.5,""y"":3.11},{""x"":0.5,""y"":3.61}],""plan_trace"":{""what_it_saw"":""Right side has caution clearance, left side is clearer."",""reasoning"":""Move left for safety.""}}","[{""x"":0.5,""y"":1.61},{""x"":0.5,""y"":2.11},{""x"":0.5,""y"":2.61},{""x"":0.5,""y"":3.11},{""x"":0.5,""y"":3.61}]","{""what_it_saw"":""Right side has caution clearance, left side is clearer."",""reasoning"":""Move left for safety.""}"
1773767504.665166616,1773767504.665166616,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (0.68, 1.56, -2.52) m.
- Current velocity is (0.02, 0.05, 0.00) m/s (speed 0.05 m/s).
- Goal position NED is (0.00, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (-0.68, 27.44, 0.02) m with distance 27.45 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 36. Nearest depth obstacle in NED is at (1.17, 4.21, -2.59) m, relative vector (0.48, 2.65, -0.08) m, distance 2.70 m.
- Depth validity fraction is 0.60. Global nearest obstacle distance is 2.46 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [5.08, 5.08, 5.08, 2.46, 5.08] m.
- Nearest obstacle sector is right at 2.46 m and clearance status is caution.
- Lateral planning hint: left side is clearer.","{""waypoints"":[{""x"":0.68,""y"":1.76},{""x"":0.68,""y"":1.96},{""x"":0.68,""y"":2.16},{""x"":0.68,""y"":2.36},{""x"":0.68,""y"":2.56}],""reasoning"":""Move left toward goal.""}",0.9722222222222223,2.2222222222222223,-2.5,1.1666666666666665,2.6666666666666665,-2.5,1.3611111111111112,3.111111111111111,-2.5,1.5555555555555554,3.5555555555555554,-2.5,1.75,4.0,-2.5,gpt-4o-mini,/home/prachit/Desktop/vlm-conformal/px4_ws/src/llm_drone/config/variant_X.txt,"{""waypoints"":[{""x"":0.68,""y"":1.76},{""x"":0.68,""y"":1.96},{""x"":0.68,""y"":2.16},{""x"":0.68,""y"":2.36},{""x"":0.68,""y"":2.56}],""plan_trace"":{""what_it_saw"":""Right side has caution, left is clearer."",""reasoning"":""Move left toward goal.""}}","[{""x"":0.68,""y"":1.76},{""x"":0.68,""y"":1.96},{""x"":0.68,""y"":2.16},{""x"":0.68,""y"":2.36},{""x"":0.68,""y"":2.56}]","{""what_it_saw"":""Right side has caution, left is clearer."",""reasoning"":""Move left toward goal.""}"
1773767510.342059851,1773767510.342059851,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (0.87, 2.00, -2.52) m.
- Current velocity is (0.04, 0.08, 0.01) m/s (speed 0.09 m/s).
- Goal position NED is (0.00, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (-0.87, 27.00, 0.02) m with distance 27.01 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 35. Nearest depth obstacle in NED is at (1.54, 4.25, -2.53) m, relative vector (0.67, 2.25, -0.01) m, distance 2.34 m.
- Depth validity fraction is 0.59. Global nearest obstacle distance is 2.03 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [5.06, 5.06, 5.06, 2.03, 2.03] m.
- Nearest obstacle sector is far_right at 2.03 m and clearance status is caution.
- Lateral planning hint: left side is clearer.","{""waypoints"":[{""x"":0.67,""y"":2.5},{""x"":0.47,""y"":3.0},{""x"":0.27,""y"":3.5},{""x"":0.07,""y"":4.0},{""x"":-0.13,""y"":4.5}],""reasoning"":""Plan toward clearer left side.""}",1.1666666666666665,2.6666666666666665,-2.5,1.3611111111111112,3.111111111111111,-2.5,1.5555555555555554,3.5555555555555554,-2.5,1.75,4.0,-2.5,1.75,4.483333333333333,-2.5,gpt-4o-mini,/home/prachit/Desktop/vlm-conformal/px4_ws/src/llm_drone/config/variant_X.txt,"{""waypoints"":[{""x"":0.67,""y"":2.5},{""x"":0.47,""y"":3.0},{""x"":0.27,""y"":3.5},{""x"":0.07,""y"":4.0},{""x"":-0.13,""y"":4.5}],""plan_trace"":{""what_it_saw"":""Left side is clearer, avoiding obstacles."",""reasoning"":""Plan toward clearer left side.""}}","[{""x"":0.67,""y"":2.5},{""x"":0.47,""y"":3.0},{""x"":0.27,""y"":3.5},{""x"":0.07,""y"":4.0},{""x"":-0.13,""y"":4.5}]","{""what_it_saw"":""Left side is clearer, avoiding obstacles."",""reasoning"":""Plan toward clearer left side.""}"
1773767516.277668715,1773767516.277668715,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (1.05, 2.45, -2.52) m.
- Current velocity is (0.04, 0.07, 0.01) m/s (speed 0.08 m/s).
- Goal position NED is (0.00, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (-1.05, 26.55, 0.02) m with distance 26.57 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 56. Nearest depth obstacle in NED is at (1.93, 4.26, -2.49) m, relative vector (0.87, 1.81, 0.02) m, distance 2.01 m.
- Depth validity fraction is 0.58. Global nearest obstacle distance is 1.56 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [5.03, 5.03, 5.02, 1.97, 1.56] m.
- Nearest obstacle sector is far_right at 1.56 m and clearance status is caution.
- Lateral planning hint: left side is clearer.","{""waypoints"":[{""x"":0.85,""y"":2.95},{""x"":0.65,""y"":3.45},{""x"":0.45,""y"":3.95},{""x"":0.25,""y"":4.45},{""x"":0.05,""y"":4.95}],""reasoning"":""Plan leftward trajectory.""}",1.3611111111111112,3.111111111111111,-2.5,1.5555555555555554,3.5555555555555554,-2.5,1.75,4.0,-2.5,1.75,4.483333333333333,-2.5,1.75,4.966666666666667,-2.5,gpt-4o-mini,/home/prachit/Desktop/vlm-conformal/px4_ws/src/llm_drone/config/variant_X.txt,"{""waypoints"":[{""x"":0.85,""y"":2.95},{""x"":0.65,""y"":3.45},{""x"":0.45,""y"":3.95},{""x"":0.25,""y"":4.45},{""x"":0.05,""y"":4.95}],""plan_trace"":{""what_it_saw"":""Left side is clearer, avoiding obstacles."",""reasoning"":""Plan leftward trajectory.""}}","[{""x"":0.85,""y"":2.95},{""x"":0.65,""y"":3.45},{""x"":0.45,""y"":3.95},{""x"":0.25,""y"":4.45},{""x"":0.05,""y"":4.95}]","{""what_it_saw"":""Left side is clearer, avoiding obstacles."",""reasoning"":""Plan leftward trajectory.""}"
1773767523.870284319,1773767523.870284319,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (1.28, 2.88, -2.53) m.
- Current velocity is (0.02, 0.03, 0.01) m/s (speed 0.04 m/s).
- Goal position NED is (0.00, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (-1.28, 26.12, 0.03) m with distance 26.15 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 10. Nearest depth obstacle in NED is at (2.27, 4.58, -2.60) m, relative vector (0.99, 1.70, -0.07) m, distance 1.97 m.
- Depth validity fraction is 0.58. Global nearest obstacle distance is 1.49 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [5.01, 5.01, 5.02, 5.02, 1.49] m.
- Nearest obstacle sector is far_right at 1.49 m and clearance status is blocked.
- Lateral planning hint: left side is clearer.","{""waypoints"":[{""x"":1.78,""y"":3.38},{""x"":2.28,""y"":3.88},{""x"":2.78,""y"":4.38},{""x"":3.28,""y"":4.88},{""x"":3.78,""y"":5.38}],""reasoning"":""Move left to avoid obstacles.""}",1.5555555555555554,3.5555555555555554,-2.5,1.75,4.0,-2.5,1.75,4.483333333333333,-2.5,1.75,4.966666666666667,-2.5,1.75,5.45,-2.5,gpt-4o-mini,/home/prachit/Desktop/vlm-conformal/px4_ws/src/llm_drone/config/variant_X.txt,"{""waypoints"":[{""x"":1.78,""y"":3.38},{""x"":2.28,""y"":3.88},{""x"":2.78,""y"":4.38},{""x"":3.28,""y"":4.88},{""x"":3.78,""y"":5.38}],""plan_trace"":{""what_it_saw"":""Left side is clearer for planning."",""reasoning"":""Move left to avoid obstacles.""}}","[{""x"":1.78,""y"":3.38},{""x"":2.28,""y"":3.88},{""x"":2.78,""y"":4.38},{""x"":3.28,""y"":4.88},{""x"":3.78,""y"":5.38}]","{""what_it_saw"":""Left side is clearer for planning."",""reasoning"":""Move left to avoid obstacles.""}"
1773767529.836528778,1773767529.836528778,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (1.45, 3.34, -2.52) m.
- Current velocity is (0.04, 0.08, 0.01) m/s (speed 0.09 m/s).
- Goal position NED is (0.00, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (-1.45, 25.66, 0.02) m with distance 25.70 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 8. Nearest depth obstacle in NED is at (2.71, 9.74, -2.35) m, relative vector (1.26, 6.40, 0.17) m, distance 6.53 m.
- Depth validity fraction is 0.58. Global nearest obstacle distance is 5.10 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [5.10, 5.10, 5.10, 5.10, 5.10] m.
- Nearest obstacle sector is far_right at 5.10 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":1.65,""y"":3.84},{""x"":1.85,""y"":4.34},{""x"":2.05,""y"":4.84},{""x"":2.25,""y"":5.34},{""x"":2.45,""y"":5.84}],""reasoning"":""Progressing toward goal is safe.""}",1.75,4.0,-2.5,1.75,4.483333333333333,-2.5,1.75,4.966666666666667,-2.5,1.75,5.45,-2.5,1.75,5.933333333333334,-2.5,gpt-4o-mini,/home/prachit/Desktop/vlm-conformal/px4_ws/src/llm_drone/config/variant_X.txt,"{""waypoints"":[{""x"":1.65,""y"":3.84},{""x"":1.85,""y"":4.34},{""x"":2.05,""y"":4.84},{""x"":2.25,""y"":5.34},{""x"":2.45,""y"":5.84}],""plan_trace"":{""what_it_saw"":""Clear path in center, safe to proceed."",""reasoning"":""Progressing toward goal is safe.""}}","[{""x"":1.65,""y"":3.84},{""x"":1.85,""y"":4.34},{""x"":2.05,""y"":4.84},{""x"":2.25,""y"":5.34},{""x"":2.45,""y"":5.84}]","{""what_it_saw"":""Clear path in center, safe to proceed."",""reasoning"":""Progressing toward goal is safe.""}"
1773767535.408839703,1773767535.408839703,0.000,offline_ground_truth_window,"Environment section (T(v)):
- Current position NED is (1.65, 3.78, -2.52) m.
- Current velocity is (0.03, 0.05, 0.01) m/s (speed 0.06 m/s).
- Goal position NED is (0.00, 29.00, -2.50) m.
- Output contract: predict exactly 5 waypoint x/y pairs in NED. The planner will set every waypoint z to goal z = -2.50 m before execution.
- Goal delta from current state is (-1.65, 25.22, 0.02) m with distance 25.27 m.
- Obstacle pipeline: depth_camera_to_body_to_ned_current_frame.
- Current depth frame obstacle points projected into NED: 46. Nearest depth obstacle in NED is at (3.14, 9.73, -2.27) m, relative vector (1.49, 5.95, 0.25) m, distance 6.14 m.
- Depth validity fraction is 0.59. Global nearest obstacle distance is 5.01 m.
- Sector minimum distances [far_left, left, center, right, far_right] are [5.03, 5.02, 5.02, 5.01, 5.01] m.
- Nearest obstacle sector is far_right at 5.01 m and clearance status is clear.
- Lateral planning hint: prefer center progress.","{""waypoints"":[{""x"":1.85,""y"":4.28},{""x"":2.05,""y"":4.78},{""x"":2.25,""y"":5.28},{""x"":2.45,""y"":5.78},{""x"":2.65,""y"":6.28}],""reasoning"":""Moving forward in center.""}",1.75,4.483333333333333,-2.5,1.75,4.966666666666667,-2.5,1.75,5.45,-2.5,1.75,5.933333333333334,-2.5,1.75,6.416666666666666,-2.5,gpt-4o-mini,/home/prachit/Desktop/vlm-conformal/px4_ws/src/llm_drone/config/variant_X.txt,"{""waypoints"":[{""x"":1.85,""y"":4.28},{""x"":2.05,""y"":4.78},{""x"":2.25,""y"":5.28},{""x"":2.45,""y"":5.78},{""x"":2.65,""y"":6.28}],""plan_trace"":{""what_it_saw"":""Clear path in center sector, safe to progress."",""reasoning"":""Moving forward in center.""}}","[{""x"":1.85,""y"":4.28},{""x"":2.05,""y"":4.78},{""x"":2.25,""y"":5.28},{""x"":2.45,""y"":5.78},{""x"":2.65,""y"":6.28}]","{""what_it_saw"":""Clear path in center sector, safe to progress."",""reasoning"":""Moving forward in center.""}"
